listing_id,price,borough,neighborhood,price_per_month,price_range,latitude,longitude
14103889,137.0,Brooklyn, Bedford-Stuyvesant,4167.083333333333,Average,40.69034,-73.9444
14104044,79.0,Manhattan, Murray Hill,2402.9166666666665,Average,40.74733,-73.97289
14104812,120.0,Brooklyn, Fort Greene,3650.0,Average,40.6892,-73.97474
14105220,300.0,Manhattan, West Village,9125.0,Expensive,40.73564,-74.00303
14108870,48.0,Brooklyn, Prospect-Lefferts Gardens,1460.0,Budget,40.65554,-73.958
14109485,179.0,Brooklyn, South Slope,5444.583333333333,Expensive,40.66414,-73.98507
14109544,49.0,Manhattan, Harlem,1490.4166666666667,Budget,40.80719,-73.95303
14110144,190.0,Manhattan, Morningside Heights,5779.166666666667,Expensive,40.80822,-73.96567
14110407,450.0,Queens, Arverne,13687.5,Extravagant,40.58843,-73.79905
14111092,69.0,Manhattan, Harlem,2098.75,Budget,40.82446,-73.94318
14111254,250.0,Manhattan, Chelsea,7604.166666666667,Expensive,40.74011,-73.99829
14111626,249.0,Manhattan, Hell's Kitchen,7573.75,Expensive,40.76325,-73.98981
14115645,60.0,Queens, Cambria Heights,1825.0,Budget,40.70219,-73.73296
14117696,179.0,Manhattan, West Village,5444.583333333333,Expensive,40.73897,-74.0018
14120620,499.0,Manhattan, Chinatown,15177.916666666666,Extravagant,40.71655,-73.99203
14122786,50.0,Brooklyn, Bushwick,1520.8333333333333,Budget,40.70318,-73.92609
14133414,32.0,Queens, East Elmhurst,973.3333333333334,Budget,40.77009,-73.87708
14138706,95.0,Brooklyn, Greenpoint,2889.5833333333335,Average,40.72488,-73.94085
14139553,119.0,Manhattan, Upper East Side,3619.5833333333335,Average,40.77007,-73.9569
14139651,150.0,Manhattan, Kips Bay,4562.5,Average,40.74506,-73.97934
14140552,295.0,Manhattan, East Village,8972.916666666666,Expensive,40.72872,-73.98267
14141622,71.0,Queens, Woodhaven,2159.5833333333335,Average,40.68904,-73.85052
14142298,85.0,Queens, Woodhaven,2585.4166666666665,Average,40.6905,-73.85612
14143250,67.0,Brooklyn, Crown Heights,2037.9166666666667,Budget,40.67564,-73.94798
14148550,79.0,Queens, Corona,2402.9166666666665,Average,40.75134,-73.85219
14148905,72.0,Queens, Flushing,2190.0,Average,40.73851,-73.80106
14149046,60.0,Queens, Jamaica,1825.0,Budget,40.68689,-73.80117
14150846,142.0,Manhattan, East Village,4319.166666666667,Average,40.72564,-73.98772
14151551,55.0,Queens, Sunnyside,1672.9166666666667,Budget,40.74305,-73.9168
14153081,111.0,Brooklyn, Bushwick,3376.25,Average,40.68463,-73.90729
14153255,65.0,Brooklyn, East Flatbush,1977.0833333333333,Budget,40.6628,-73.93397
14159853,67.0,Manhattan, Nolita,2037.9166666666667,Budget,40.7232,-73.9946
14161086,45.0,Brooklyn, Bedford-Stuyvesant,1368.75,Budget,40.68403,-73.94979
14161351,150.0,Brooklyn, Prospect-Lefferts Gardens,4562.5,Average,40.65813,-73.95773
14163104,90.0,Queens, Ditmars Steinway,2737.5,Average,40.77943,-73.9117
14163352,53.0,Brooklyn, East New York,1612.0833333333333,Budget,40.67321,-73.86865
14164319,250.0,Brooklyn, Greenpoint,7604.166666666667,Expensive,40.73101,-73.95248
14167380,160.0,Brooklyn, Greenpoint,4866.666666666667,Average,40.73101,-73.9405
14169266,50.0,Manhattan, Inwood,1520.8333333333333,Budget,40.86531,-73.92725
14169399,75.0,Queens, Ridgewood,2281.25,Average,40.70153,-73.89706
14176286,67.0,Brooklyn, Greenpoint,2037.9166666666667,Budget,40.72521,-73.95575
14176519,153.0,Brooklyn, Williamsburg,4653.75,Average,40.70925,-73.95255
14177028,98.0,Brooklyn, Williamsburg,2980.8333333333335,Average,40.71555,-73.96325
14178226,215.0,Manhattan, East Harlem,6539.583333333333,Expensive,40.80326,-73.935
14180715,131.0,Brooklyn, Bedford-Stuyvesant,3984.5833333333335,Average,40.6866,-73.94583
14181211,120.0,Queens, Ditmars Steinway,3650.0,Average,40.77487,-73.91196
14182564,79.0,Manhattan, Murray Hill,2402.9166666666665,Average,40.74737,-73.97407
14183466,120.0,Manhattan, Hell's Kitchen,3650.0,Average,40.76439,-73.98943
14185610,115.0,Manhattan, Midtown,3497.9166666666665,Average,40.75601,-73.96625
14187014,109.0,Manhattan, Upper East Side,3315.4166666666665,Average,40.76848,-73.96014
14194024,180.0,Brooklyn, Williamsburg,5475.0,Expensive,40.70698,-73.96193
14195493,140.0,Brooklyn, Bedford-Stuyvesant,4258.333333333333,Average,40.68569,-73.92549
14195524,110.0,Manhattan, Upper West Side,3345.8333333333335,Average,40.79919,-73.96249
14196990,175.0,Manhattan, Hell's Kitchen,5322.916666666667,Average,40.75999,-73.99274
14203322,221.0,Manhattan, East Village,6722.083333333333,Expensive,40.72796,-73.98178
14203693,150.0,Brooklyn, Clinton Hill,4562.5,Average,40.69488,-73.96618
14205217,65.0,Manhattan, Harlem,1977.0833333333333,Budget,40.82418,-73.94893
14205364,325.0,Brooklyn, Williamsburg,9885.416666666666,Expensive,40.71635,-73.94982
14214403,149.0,Brooklyn, Bushwick,4532.083333333333,Average,40.69295,-73.90792
14215061,70.0,Queens, Ditmars Steinway,2129.1666666666665,Average,40.7708,-73.90036
14215652,290.0,Manhattan, West Village,8820.833333333334,Expensive,40.73624,-74.00311
14215681,70.0,Manhattan, East Harlem,2129.1666666666665,Average,40.79014,-73.94035
14220943,49.0,Brooklyn, East Flatbush,1490.4166666666667,Budget,40.64474,-73.92297
14221071,700.0,Manhattan, Midtown,21291.666666666668,Extravagant,40.75083,-73.97151
14222252,150.0,Manhattan, Washington Heights,4562.5,Average,40.85867,-73.92844
14228589,50.0,Brooklyn, Sunset Park,1520.8333333333333,Budget,40.64697,-73.99885
14234561,100.0,Brooklyn, Bushwick,3041.6666666666665,Average,40.69559,-73.90796
14236416,150.0,Manhattan, Chelsea,4562.5,Average,40.74577,-74.00606
14237346,55.0,Brooklyn, Prospect Heights,1672.9166666666667,Budget,40.67824,-73.96966
14237397,49.0,Queens, Long Island City,1490.4166666666667,Budget,40.7591,-73.9278
14237735,95.0,Manhattan, Harlem,2889.5833333333335,Average,40.82265,-73.94501
14238574,75.0,Queens, Flushing,2281.25,Average,40.75539,-73.83172
14239534,199.0,Manhattan, East Village,6052.916666666667,Expensive,40.72835,-73.98503
14240343,195.0,Manhattan, Upper East Side,5931.25,Expensive,40.76282,-73.96734
14244430,349.0,Manhattan, Financial District,10615.416666666666,Expensive,40.70615,-74.00914
14245157,270.0,Manhattan, Financial District,8212.5,Expensive,40.70423,-74.01235
14252537,92.0,Brooklyn, Williamsburg,2798.3333333333335,Average,40.7133,-73.94838
14253050,150.0,Manhattan, Upper East Side,4562.5,Average,40.77371,-73.95167
14254221,294.0,Manhattan, Nolita,8942.5,Expensive,40.72148,-73.99543
14254624,110.0,Manhattan, Midtown,3345.8333333333335,Average,40.75095,-73.97115
14255485,76.0,Bronx, Highbridge,2311.6666666666665,Average,40.84277,-73.92588
14261749,180.0,Brooklyn, Williamsburg,5475.0,Expensive,40.71036,-73.95477
14262383,100.0,Queens, St. Albans,3041.6666666666665,Average,40.69364,-73.78025
14266097,130.0,Brooklyn, Prospect-Lefferts Gardens,3954.1666666666665,Average,40.65825,-73.96073
14267222,84.0,Brooklyn, Prospect-Lefferts Gardens,2555.0,Average,40.66081,-73.94963
14272980,50.0,Brooklyn, Flatbush,1520.8333333333333,Budget,40.64831,-73.96181
14274403,76.0,Queens, East Elmhurst,2311.6666666666665,Average,40.76777,-73.87733
14274809,316.0,Manhattan, East Village,9611.666666666666,Expensive,40.72714,-73.98668
14276565,160.0,Brooklyn, Williamsburg,4866.666666666667,Average,40.71051,-73.95587
14276659,47.0,Brooklyn, Bedford-Stuyvesant,1429.5833333333333,Budget,40.68277,-73.92284
14278303,200.0,Brooklyn, Williamsburg,6083.333333333333,Expensive,40.71677,-73.94124
14278418,75.0,Brooklyn, Williamsburg,2281.25,Average,40.71498,-73.94207
14280057,39.0,Brooklyn, Flatbush,1186.25,Budget,40.64562,-73.96446
14281526,65.0,Queens, Queens Village,1977.0833333333333,Budget,40.71168,-73.74037
14281865,120.0,Brooklyn, South Slope,3650.0,Average,40.66847,-73.98893
14282491,53.0,Brooklyn, Williamsburg,1612.0833333333333,Budget,40.70383,-73.94295
14283423,200.0,Manhattan, Upper West Side,6083.333333333333,Expensive,40.77174,-73.98934
14283546,50.0,Brooklyn, Crown Heights,1520.8333333333333,Budget,40.66902,-73.93771
14284714,150.0,Manhattan, Midtown,4562.5,Average,40.75259,-73.96797
14290760,120.0,Manhattan, Hell's Kitchen,3650.0,Average,40.76338,-73.98911
14292249,175.0,Manhattan, Kips Bay,5322.916666666667,Average,40.74164,-73.98275
14294585,49.0,Manhattan, Harlem,1490.4166666666667,Budget,40.82485,-73.94366
14295885,59.0,Queens, St. Albans,1794.5833333333333,Budget,40.686,-73.7691
14296598,249.0,Brooklyn, Williamsburg,7573.75,Expensive,40.71932,-73.95649
14297036,53.0,Brooklyn, Prospect-Lefferts Gardens,1612.0833333333333,Budget,40.66291,-73.96257
14300750,60.0,Brooklyn, East New York,1825.0,Budget,40.67324,-73.88292
14301857,135.0,Queens, Ridgewood,4106.25,Average,40.70882,-73.9179
14301951,75.0,Bronx, Longwood,2281.25,Average,40.81998,-73.90325
14311699,95.0,Brooklyn, Williamsburg,2889.5833333333335,Average,40.71123,-73.96148
14314240,180.0,Brooklyn, Williamsburg,5475.0,Expensive,40.71358,-73.95429
14316033,144.0,Queens, Maspeth,4380.0,Average,40.72211,-73.90905
14316228,100.0,Manhattan, Washington Heights,3041.6666666666665,Average,40.83406,-73.94731
14316284,240.0,Manhattan, West Village,7300.0,Expensive,40.72921,-74.00345
14318774,145.0,Queens, Rego Park,4410.416666666667,Average,40.73541,-73.85632
14322182,60.0,Brooklyn, Greenpoint,1825.0,Budget,40.73293,-73.95919
14322869,122.0,Queens, Astoria,3710.8333333333335,Average,40.75868,-73.92615
14323803,42.0,Brooklyn, Kensington,1277.5,Budget,40.64386,-73.98195
14324811,55.0,Brooklyn, Bedford-Stuyvesant,1672.9166666666667,Budget,40.68489,-73.95203
14330688,115.0,Brooklyn, Crown Heights,3497.9166666666665,Average,40.6686,-73.93517
14330789,113.0,Brooklyn, Bedford-Stuyvesant,3437.0833333333335,Average,40.69121,-73.92529
14331775,185.0,Manhattan, Upper East Side,5627.083333333333,Expensive,40.76347,-73.96514
14332083,34.0,Queens, Glendale,1034.1666666666667,Budget,40.69848,-73.89569
14332210,80.0,Manhattan, Upper East Side,2433.3333333333335,Average,40.78255,-73.95123
14332446,50.0,Brooklyn, Crown Heights,1520.8333333333333,Budget,40.67385,-73.96126
14334031,55.0,Manhattan, Washington Heights,1672.9166666666667,Budget,40.83735,-73.94351
14335179,115.0,Manhattan, Greenwich Village,3497.9166666666665,Average,40.72915,-74.00106
14336338,239.0,Manhattan, Upper East Side,7269.583333333333,Expensive,40.78025,-73.95183
14339989,295.0,Manhattan, Kips Bay,8972.916666666666,Expensive,40.74042,-73.98139
14340165,175.0,Bronx, Throgs Neck,5322.916666666667,Average,40.81587,-73.81532
14340328,90.0,Manhattan, Nolita,2737.5,Average,40.72245,-73.99416
14341397,99.0,Queens, Astoria,3011.25,Average,40.76623,-73.90911
14347502,105.0,Manhattan, Lower East Side,3193.75,Average,40.72144,-73.98915
14350781,80.0,Manhattan, SoHo,2433.3333333333335,Average,40.7277,-74.00375
14351180,110.0,Bronx, Port Morris,3345.8333333333335,Average,40.80779,-73.93095
14351787,55.0,Queens, Astoria,1672.9166666666667,Budget,40.76933,-73.91165
14354698,49.0,Manhattan, Harlem,1490.4166666666667,Budget,40.81315,-73.95389
14354732,200.0,Queens, Flushing,6083.333333333333,Expensive,40.75842,-73.81996
14355431,40.0,Brooklyn, East New York,1216.6666666666667,Budget,40.67333,-73.8872
14357487,45.0,Brooklyn, Bedford-Stuyvesant,1368.75,Budget,40.68796,-73.91991
14357698,245.0,Manhattan, Upper West Side,7452.083333333333,Expensive,40.78411,-73.97721
14357767,120.0,Brooklyn, Prospect Heights,3650.0,Average,40.67679,-73.96661
14359772,83.0,Brooklyn, Bedford-Stuyvesant,2524.5833333333335,Average,40.68787,-73.95332
14362124,85.0,Manhattan, Gramercy,2585.4166666666665,Average,40.73421,-73.98834
14367248,95.0,Brooklyn, Clinton Hill,2889.5833333333335,Average,40.68634,-73.9661
14367644,170.0,Brooklyn, Williamsburg,5170.833333333333,Average,40.71144,-73.96795
14367695,110.0,Queens, Rockaway Beach,3345.8333333333335,Average,40.58656,-73.81565
14371241,54.0,Manhattan, Harlem,1642.5,Budget,40.81853,-73.9472
14371877,79.0,Brooklyn, Williamsburg,2402.9166666666665,Average,40.7103,-73.96833
14372031,80.0,Brooklyn, Williamsburg,2433.3333333333335,Average,40.70786,-73.9503
14372624,89.0,Brooklyn, Greenpoint,2707.0833333333335,Average,40.72226,-73.95044
14373756,85.0,Brooklyn, Bushwick,2585.4166666666665,Average,40.69903,-73.93021
14378713,38.0,Brooklyn, Bushwick,1155.8333333333333,Budget,40.70019,-73.94098
14378948,29.0,Brooklyn, Bedford-Stuyvesant,882.0833333333334,Budget,40.69981,-73.94111
14383283,35.0,Queens, Flushing,1064.5833333333333,Budget,40.76333,-73.82879
14383928,154.0,Brooklyn, Park Slope,4684.166666666667,Average,40.67713,-73.97829
14386712,250.0,Manhattan, Little Italy,7604.166666666667,Expensive,40.71725,-73.99811
14386892,99.0,Brooklyn, Windsor Terrace,3011.25,Average,40.65823,-73.98059
14388889,45.0,Brooklyn, Bushwick,1368.75,Budget,40.69494,-73.91298
14394217,130.0,Queens, Sunnyside,3954.1666666666665,Average,40.74962,-73.91664
14398950,77.0,Queens, Maspeth,2342.0833333333335,Average,40.72145,-73.90802
14403485,85.0,Manhattan, East Harlem,2585.4166666666665,Average,40.79105,-73.94376
14403574,67.0,Brooklyn, Bushwick,2037.9166666666667,Budget,40.69467,-73.93113
14404240,58.0,Queens, Forest Hills,1764.1666666666667,Budget,40.71741,-73.8333
14406256,149.0,Brooklyn, Bushwick,4532.083333333333,Average,40.69641,-73.9252
14406807,150.0,Manhattan, Harlem,4562.5,Average,40.81257,-73.94606
14406923,80.0,Queens, Flushing,2433.3333333333335,Average,40.74891,-73.82039
14417798,125.0,Manhattan, Lower East Side,3802.0833333333335,Average,40.71891,-73.99095
14419516,150.0,Manhattan, East Village,4562.5,Average,40.72935,-73.9871
14420353,89.0,Manhattan, Nolita,2707.0833333333335,Average,40.72057,-73.99462
14421383,70.0,Brooklyn, Bushwick,2129.1666666666665,Average,40.69514,-73.91903
14423024,75.0,Brooklyn, Bedford-Stuyvesant,2281.25,Average,40.68545,-73.93074
14426680,180.0,Brooklyn, Williamsburg,5475.0,Expensive,40.71729,-73.94927
14429513,139.0,Manhattan, Chelsea,4227.916666666667,Average,40.75066,-73.99944
14429957,149.0,Manhattan, Hell's Kitchen,4532.083333333333,Average,40.7632,-73.98875
14429976,85.0,Brooklyn, Williamsburg,2585.4166666666665,Average,40.71347,-73.96452
14437093,129.0,Manhattan, East Village,3923.75,Average,40.72397,-73.98329
14440066,100.0,Manhattan, Nolita,3041.6666666666665,Average,40.72127,-73.99526
14441627,198.0,Manhattan, Hell's Kitchen,6022.5,Expensive,40.75987,-73.99008
14444988,215.0,Manhattan, East Village,6539.583333333333,Expensive,40.72541,-73.97638
14445183,100.0,Brooklyn, East Flatbush,3041.6666666666665,Average,40.6468,-73.9508
14446717,150.0,Manhattan, Upper West Side,4562.5,Average,40.77445,-73.98002
14446960,199.0,Queens, Woodside,6052.916666666667,Expensive,40.74321,-73.89988
14448231,99.0,Brooklyn, Bushwick,3011.25,Average,40.7023,-73.92935
14450837,40.0,Queens, Jackson Heights,1216.6666666666667,Budget,40.75533,-73.87804
14452731,69.0,Manhattan, Harlem,2098.75,Budget,40.82112,-73.95112
14464699,110.0,Brooklyn, Bushwick,3345.8333333333335,Average,40.69972,-73.93192
14465415,165.0,Queens, Forest Hills,5018.75,Average,40.73269,-73.85284
14466137,85.0,Brooklyn, Crown Heights,2585.4166666666665,Average,40.66737,-73.93661
14467580,252.0,Manhattan, Midtown,7665.0,Expensive,40.7538,-73.97139
14469621,75.0,Queens, Flushing,2281.25,Average,40.77063,-73.8098
14469737,75.0,Brooklyn, Williamsburg,2281.25,Average,40.71916,-73.95749
14470437,125.0,Brooklyn, Crown Heights,3802.0833333333335,Average,40.67508,-73.9271
14471418,650.0,Manhattan, Midtown,19770.833333333332,Extravagant,40.76079,-73.97528
14472272,115.0,Brooklyn, Bedford-Stuyvesant,3497.9166666666665,Average,40.69486,-73.94525
14472385,249.0,Manhattan, Chelsea,7573.75,Expensive,40.7437,-73.99896
14473548,795.0,Manhattan, Upper East Side,24181.25,Extravagant,40.7613,-73.96414
14475417,27.0,Queens, Corona,821.25,Budget,40.74889,-73.86489
14479761,105.0,Queens, Long Island City,3193.75,Average,40.76266,-73.92773
14480047,30.0,Brooklyn, Fort Hamilton,912.5,Budget,40.61819,-74.03047
14481668,65.0,Brooklyn, Fort Hamilton,1977.0833333333333,Budget,40.61838,-74.03227
14482103,65.0,Brooklyn, Fort Hamilton,1977.0833333333333,Budget,40.61825,-74.03188
14483613,100.0,Queens, East Elmhurst,3041.6666666666665,Average,40.7572,-73.89569
14485372,289.0,Manhattan, East Harlem,8790.416666666666,Expensive,40.78672,-73.94869
14485877,75.0,Brooklyn, Canarsie,2281.25,Average,40.64562,-73.90961
14487072,45.0,Queens, Woodhaven,1368.75,Budget,40.69461,-73.8486
14489610,155.0,Brooklyn, Greenpoint,4714.583333333333,Average,40.73433,-73.95401
14489615,60.0,Queens, Jamaica,1825.0,Budget,40.66933,-73.77818
14491976,30.0,Brooklyn, Bedford-Stuyvesant,912.5,Budget,40.69242,-73.95967
14499123,300.0,Queens, Woodside,9125.0,Expensive,40.75328,-73.90855
14499377,65.0,Queens, St. Albans,1977.0833333333333,Budget,40.69654,-73.74893
14500735,139.0,Brooklyn, Prospect-Lefferts Gardens,4227.916666666667,Average,40.65831,-73.96075
14506036,140.0,Manhattan, East Harlem,4258.333333333333,Average,40.80758,-73.93702
14507274,162.0,Manhattan, East Village,4927.5,Average,40.72652,-73.97938
14516582,185.0,Brooklyn, Bedford-Stuyvesant,5627.083333333333,Expensive,40.6909,-73.95333
14519882,98.0,Manhattan, Hell's Kitchen,2980.8333333333335,Average,40.76328,-73.9928
14522175,200.0,Manhattan, Lower East Side,6083.333333333333,Expensive,40.71947,-73.98581
14522716,100.0,Brooklyn, Williamsburg,3041.6666666666665,Average,40.70728,-73.94413
14522966,499.0,Manhattan, Chinatown,15177.916666666666,Extravagant,40.71595,-73.98993
14524079,189.0,Manhattan, Midtown,5748.75,Expensive,40.75316,-73.9851
14529806,149.0,Manhattan, Harlem,4532.083333333333,Average,40.80637,-73.94544
14532520,45.0,Brooklyn, Bedford-Stuyvesant,1368.75,Budget,40.69168,-73.9406
14534676,95.0,Brooklyn, Flatbush,2889.5833333333335,Average,40.64528,-73.9612
14536003,175.0,Manhattan, Upper East Side,5322.916666666667,Average,40.77715,-73.94802
14536056,149.0,Brooklyn, Williamsburg,4532.083333333333,Average,40.70512,-73.9348
14536245,189.0,Manhattan, Financial District,5748.75,Expensive,40.70782,-74.01525
14548579,125.0,Brooklyn, Bushwick,3802.0833333333335,Average,40.69834,-73.92755
14549226,107.0,Brooklyn, Prospect-Lefferts Gardens,3254.5833333333335,Average,40.65826,-73.95036
14549287,190.0,Manhattan, Lower East Side,5779.166666666667,Expensive,40.71906,-73.98836
14551432,125.0,Brooklyn, Windsor Terrace,3802.0833333333335,Average,40.65271,-73.97361
14552533,170.0,Manhattan, West Village,5170.833333333333,Average,40.73175,-74.00419
14557504,75.0,Brooklyn, Crown Heights,2281.25,Average,40.67479,-73.9519
14566213,200.0,Brooklyn, Bedford-Stuyvesant,6083.333333333333,Expensive,40.68355,-73.95702
14568352,95.0,Brooklyn, Sunset Park,2889.5833333333335,Average,40.65044,-74.00986
14569577,275.0,Staten Island, Tottenville,8364.583333333334,Expensive,40.51133,-74.23803
14569881,70.0,Brooklyn, Bushwick,2129.1666666666665,Average,40.70087,-73.92351
14570492,289.0,Manhattan, Harlem,8790.416666666666,Expensive,40.80742,-73.95205
14570963,375.0,Manhattan, Upper West Side,11406.25,Extravagant,40.78783,-73.97422
14571451,129.0,Manhattan, East Village,3923.75,Average,40.72824,-73.97824
14577490,99.0,Manhattan, Upper West Side,3011.25,Average,40.7991,-73.96963
14577930,225.0,Manhattan, Upper West Side,6843.75,Expensive,40.80065,-73.96944
14578109,106.0,Manhattan, Hell's Kitchen,3224.1666666666665,Average,40.75912,-73.98985
14579123,55.0,Brooklyn, Bedford-Stuyvesant,1672.9166666666667,Budget,40.68465,-73.95644
14587950,220.0,Brooklyn, Clinton Hill,6691.666666666667,Expensive,40.68605,-73.96116
14588156,110.0,Brooklyn, Crown Heights,3345.8333333333335,Average,40.67275,-73.94555
14588464,275.0,Staten Island, South Beach,8364.583333333334,Expensive,40.59116,-74.08174
14590480,125.0,Manhattan, Hell's Kitchen,3802.0833333333335,Average,40.76943,-73.9872
14594286,60.0,Manhattan, Harlem,1825.0,Budget,40.82957,-73.94535
14594441,99.0,Brooklyn, Williamsburg,3011.25,Average,40.70623,-73.94951
14596236,48.0,Brooklyn, Bushwick,1460.0,Budget,40.69664,-73.92921
14601503,159.0,Manhattan, Greenwich Village,4836.25,Average,40.72884,-74.00056
14602894,117.0,Manhattan, Upper East Side,3558.75,Average,40.76141,-73.96376
14608127,100.0,Manhattan, Kips Bay,3041.6666666666665,Average,40.74496,-73.97867
14608350,40.0,Queens, Astoria,1216.6666666666667,Budget,40.76792,-73.91191
14609804,175.0,Manhattan, Chelsea,5322.916666666667,Average,40.74945,-73.99742
14610596,40.0,Manhattan, East Harlem,1216.6666666666667,Budget,40.79281,-73.93955
14611399,85.0,Brooklyn, Bedford-Stuyvesant,2585.4166666666665,Average,40.68446,-73.92998
14616367,250.0,Brooklyn, Crown Heights,7604.166666666667,Expensive,40.67228,-73.92707
14616377,170.0,Brooklyn, Park Slope,5170.833333333333,Average,40.68082,-73.97713
14622053,58.0,Brooklyn, Sunset Park,1764.1666666666667,Budget,40.64293,-74.01786
14625676,299.0,Brooklyn, Gowanus,9094.583333333334,Expensive,40.6702,-73.9896
14628080,149.0,Manhattan, Harlem,4532.083333333333,Average,40.80622,-73.94622
14628409,150.0,Brooklyn, Greenpoint,4562.5,Average,40.72976,-73.95189
14633272,50.0,Brooklyn, Williamsburg,1520.8333333333333,Budget,40.71082,-73.95736
14633324,172.0,Brooklyn, Williamsburg,5231.666666666667,Average,40.71336,-73.96172
14633924,109.0,Queens, Flushing,3315.4166666666665,Average,40.75005,-73.81145
14646562,180.0,Manhattan, West Village,5475.0,Expensive,40.73455,-74.006
14648556,60.0,Manhattan, Harlem,1825.0,Budget,40.82663,-73.94624
14654573,125.0,Queens, Sunnyside,3802.0833333333335,Average,40.74202,-73.92479
14661553,100.0,Brooklyn, Carroll Gardens,3041.6666666666665,Average,40.67954,-73.99935
14661771,225.0,Manhattan, Upper East Side,6843.75,Expensive,40.78517,-73.95678
14665418,295.0,Brooklyn, Williamsburg,8972.916666666666,Expensive,40.71433,-73.95857
14666364,160.0,Manhattan, Hell's Kitchen,4866.666666666667,Average,40.75483,-73.99468
14670074,110.0,Manhattan, Hell's Kitchen,3345.8333333333335,Average,40.76388,-73.98874
14670215,43.0,Brooklyn, East Flatbush,1307.9166666666667,Budget,40.66271,-73.93498
14672524,56.0,Manhattan, Harlem,1703.3333333333333,Budget,40.80048,-73.94864
14672920,73.0,Brooklyn, Prospect-Lefferts Gardens,2220.4166666666665,Average,40.65563,-73.96052
14682338,175.0,Manhattan, Harlem,5322.916666666667,Average,40.82626,-73.93831
14683118,49.0,Brooklyn, Flatlands,1490.4166666666667,Budget,40.62379,-73.92995
14683983,672.0,Manhattan, Midtown,20440.0,Extravagant,40.75294,-73.9733
14684834,44.0,Queens, Springfield Gardens,1338.3333333333333,Budget,40.66383,-73.764
14685187,130.0,Brooklyn, Clinton Hill,3954.1666666666665,Average,40.684,-73.96368
14685276,132.0,Brooklyn, Bedford-Stuyvesant,4015.0,Average,40.6907,-73.96019
14686954,55.0,Queens, Elmhurst,1672.9166666666667,Budget,40.73958,-73.88784
14690331,300.0,Manhattan, West Village,9125.0,Expensive,40.73316,-74.00782
14691805,35.0,Brooklyn, Bedford-Stuyvesant,1064.5833333333333,Budget,40.68895,-73.92146
14692426,100.0,Manhattan, Harlem,3041.6666666666665,Average,40.82722,-73.9431
14693952,75.0,Manhattan, Hell's Kitchen,2281.25,Average,40.7619,-73.995
14694588,60.0,Queens, Flushing,1825.0,Budget,40.75577,-73.83263
14695540,47.0,Brooklyn, Sunset Park,1429.5833333333333,Budget,40.64737,-74.01357
14696542,60.0,Brooklyn, Bedford-Stuyvesant,1825.0,Budget,40.69918,-73.94513
14698446,50.0,Queens, Flushing,1520.8333333333333,Budget,40.7445,-73.83172
14703733,80.0,Brooklyn, Prospect-Lefferts Gardens,2433.3333333333335,Average,40.66349,-73.94222
14705110,125.0,Manhattan, Theater District,3802.0833333333335,Average,40.76112,-73.98473
14705209,125.0,Manhattan, Murray Hill,3802.0833333333335,Average,40.74993,-73.977
14707466,75.0,Queens, Long Island City,2281.25,Average,40.74493,-73.94679
14707648,150.0,Queens, Rockaway Beach,4562.5,Average,40.58634,-73.81867
14707675,100.0,Manhattan, Lower East Side,3041.6666666666665,Average,40.72163,-73.98715
14710763,145.0,Brooklyn, Bedford-Stuyvesant,4410.416666666667,Average,40.69532,-73.94407
14711796,180.0,Manhattan, Financial District,5475.0,Expensive,40.70483,-74.01545
14713599,120.0,Brooklyn, Williamsburg,3650.0,Average,40.70774,-73.94819
14716155,55.0,Brooklyn, Bedford-Stuyvesant,1672.9166666666667,Budget,40.69625,-73.93696
14716586,40.0,Brooklyn, Bedford-Stuyvesant,1216.6666666666667,Budget,40.69784,-73.93694
14722273,175.0,Manhattan, Hell's Kitchen,5322.916666666667,Average,40.76071,-73.99032
14723039,163.0,Brooklyn, Bedford-Stuyvesant,4957.916666666667,Average,40.69173,-73.95885
14723697,117.0,Queens, Astoria,3558.75,Average,40.75539,-73.91709
14724181,105.0,Manhattan, Harlem,3193.75,Average,40.8305,-73.9437
14726498,60.0,Manhattan, Inwood,1825.0,Budget,40.86763,-73.91792
14726699,49.0,Queens, Jamaica,1490.4166666666667,Budget,40.69961,-73.81264
14733932,50.0,Brooklyn, Bedford-Stuyvesant,1520.8333333333333,Budget,40.69568,-73.93384
14737992,41.0,Manhattan, Harlem,1247.0833333333333,Budget,40.82483,-73.95394
14741623,48.0,Brooklyn, Bedford-Stuyvesant,1460.0,Budget,40.68179,-73.95252
14745847,150.0,Manhattan, Midtown,4562.5,Average,40.75797,-73.97004
14749932,78.0,Brooklyn, Williamsburg,2372.5,Average,40.71906,-73.95726
14756913,120.0,Brooklyn, Bedford-Stuyvesant,3650.0,Average,40.68112,-73.9302
14759851,100.0,Manhattan, Hell's Kitchen,3041.6666666666665,Average,40.76144,-73.98849
14760211,200.0,Manhattan, Upper East Side,6083.333333333333,Expensive,40.78321,-73.95646
14760402,249.0,Queens, Sunnyside,7573.75,Expensive,40.74634,-73.9179
14761949,80.0,Manhattan, Harlem,2433.3333333333335,Average,40.82489,-73.95337
14763255,50.0,Brooklyn, Bedford-Stuyvesant,1520.8333333333333,Budget,40.68683,-73.95004
14769619,33.0,Brooklyn, East New York,1003.75,Budget,40.67539,-73.89039
14769785,100.0,Brooklyn, Crown Heights,3041.6666666666665,Average,40.67181,-73.925
14772701,89.0,Brooklyn, Williamsburg,2707.0833333333335,Average,40.71943,-73.94255
