,listing_id,latitude,longitude
12957,22886125,40.71899,-73.95858
12958,22887406,40.72149,-73.98273
12959,22896433,40.74526,-73.91355
12960,22898938,40.70619,-73.9145
12961,22899900,40.74698,-73.98906
12962,22904609,40.74148,-73.98126
12963,22904958,40.68599,-73.92967
12964,22904985,40.67342,-73.89325
12965,22905091,40.76365,-73.96683
12966,22911635,40.75946,-73.96498
12967,22919133,40.67802,-73.9614
12968,22919807,40.67674,-73.99769
12969,22923312,40.74893,-73.94688
12970,22934602,40.76274,-73.99321
12971,22936827,40.70856,-73.94281
12972,22937095,40.68898,-73.95835
12973,22937305,40.60336,-74.17118
12974,22937557,40.70285,-73.92563
12975,22940490,40.77251,-73.95113
12976,22940777,40.67418,-73.97918
12977,22942669,40.6865,-73.93199
12978,22944203,40.74286,-73.99847
12979,22944348,40.76716,-73.98779
12980,22950209,40.74779,-73.98734
12981,22951923,40.68876,-73.95265
12982,22953869,40.652,-73.95805
12983,22956809,40.79846,-73.94239
12984,22958680,40.7141,-73.96194
12985,22959643,40.80189,-73.94483
12986,22961758,40.60407,-73.95302
12987,22971074,40.67839,-73.92532
12988,22971238,40.58012,-73.95896
12989,22971913,40.66615,-73.95426
12990,22972832,40.75794,-73.83234
12991,22973043,40.7116,-73.99568
12992,22978028,40.68156,-73.93722
12993,22980907,40.64579,-73.97383
12994,22984650,40.70419,-73.75116
12995,22985168,40.76475,-73.9289
12996,22985354,40.6899,-73.93559
12997,22985419,40.72249,-73.75486
12998,22985840,40.75735,-73.87845
12999,22986139,40.71889,-73.99686
13000,22986248,40.67031,-73.98603
13001,22986303,40.77799,-73.90807
13002,22986519,40.71884,-73.98354
13003,22987331,40.76853,-73.9172
13004,22997160,40.69054,-73.97892
13005,22997928,40.71691,-73.96302
13006,23000751,40.74807,-73.73674
13007,23001343,40.65369,-73.95565
13008,23002312,40.74882,-73.97788
13009,23004845,40.67697,-73.96317
13010,23005618,40.70289,-73.92594
13011,23006296,40.72196,-73.98083
13012,23006591,40.58198,-73.9577
13013,23010967,40.67074,-73.94896
13014,23012588,40.82089,-73.95018
13015,23014432,40.68804,-73.93013
13016,23018280,40.85407,-73.83264
13017,23019675,40.86407,-73.92822
13018,23019746,40.70068,-73.91008
13019,23020466,40.80375,-73.93599
13020,23021186,40.6784,-73.8924
13021,23021271,40.74711,-73.88188
13022,23021573,40.72169,-73.98279
13023,23023728,40.77395,-73.95493
13024,23024273,40.72839,-73.99437
13025,23024656,40.81767,-73.93771
13026,23026309,40.74208,-73.92414
13027,23026346,40.84934,-73.83345
13028,23027004,40.7117,-73.9624
13029,23027784,40.76327,-73.96766
13030,23031618,40.7434,-73.90588
13031,23034152,40.7841,-73.97468
13032,23035859,40.77847,-73.95162
13033,23035874,40.74422,-73.98473
13034,23036845,40.77742,-73.95149
13035,23038520,40.85929,-73.84229
13036,23039069,40.77721,-73.94997
13037,23040115,40.68799,-73.95202
13038,23042836,40.71181,-73.96383
13039,23044937,40.638,-74.01619
13040,23045850,40.71415,-73.91426
13041,23046924,40.67191,-73.92669
13042,23047572,40.66896,-73.95347
13043,23053294,40.69727,-73.98552
13044,23053597,40.69946,-73.89079
13045,23054586,40.75305,-73.93487
13046,23054855,40.71563,-73.9398
13047,23059611,40.70312,-73.98416
13048,23060192,40.67218,-73.94087
13049,23061070,40.64129,-73.91316
13050,23061112,40.67087,-73.91293
13051,23062475,40.72998,-73.9839
13052,23062725,40.67958,-73.90858
13053,23063403,40.67966,-73.93045
13054,23070522,40.6849,-73.91811
13055,23071774,40.71043,-73.95575
13056,23072371,40.74252,-73.8899
13057,23072853,40.71276,-73.95897
13058,23075778,40.72629,-73.98417
13059,23077115,40.6873,-73.82737
13060,23078172,40.84502,-73.94078
13061,23078446,40.7457,-73.97672
13062,23085504,40.6718,-73.92678
13063,23086483,40.74742,-73.9766
13064,23087403,40.71269,-73.98713
13065,23088623,40.69181,-73.9331
13066,23088777,40.68975,-73.93327
13067,23088947,40.71371,-73.95189
13068,23090887,40.74652,-73.90738
13069,23091139,40.73143,-74.00338
13070,23091460,40.7773,-73.95652
13071,23092889,40.70114,-73.91705
13072,23096661,40.80878,-73.95777
13073,23104347,40.69017,-73.86683
13074,23105516,40.8987,-73.86389
13075,23105764,40.77074,-73.87342
13076,23106013,40.72651,-73.99196
13077,23106220,40.68928,-73.95541
13078,23106361,40.82748,-73.95083
13079,23106431,40.6896,-73.95653
13080,23106518,40.71191,-73.90631
13081,23107316,40.73716,-73.99764
13082,23108435,40.75524,-73.90701
13083,23108652,40.71147,-73.96
13084,23108877,40.79728,-73.97348
13085,23109329,40.6897,-73.96535
13086,23110037,40.67544,-73.94023
13087,23110266,40.72943,-73.99277
13088,23111211,40.74107,-73.988
13089,23111561,40.71608,-73.99081
13090,23120062,40.7592,-73.97017
13091,23120142,40.84882,-73.90263
13092,23122597,40.59868,-73.99202
13093,23126553,40.77418,-73.91889
13094,23127964,40.72605,-74.00072
13095,23128247,40.64593,-73.97745
13096,23128460,40.77029,-73.95526
13097,23129639,40.69113,-73.86778
13098,23129919,40.67226,-73.97251
13099,23131011,40.66322,-73.95142
13100,23131155,40.70828,-73.75276
13101,23131354,40.66186,-73.99505
13102,23131463,40.74216,-73.99673
13103,23131496,40.73799,-73.97821
13104,23139166,40.71662,-73.94514
13105,23139647,40.86578,-73.86534
13106,23149641,40.75546,-73.99582
13107,23154138,40.7216,-73.98959
13108,23156950,40.74879,-73.88342
13109,23163660,40.76444,-73.86907
13110,23166224,40.69874,-73.92496
13111,23166556,40.75115,-73.99787
13112,23166697,40.68706,-73.95637
13113,23171129,40.74668,-73.97309
13114,23171917,40.71967,-73.99583
13115,23172490,40.74759,-73.91446
13116,23183557,40.68357,-73.93753
13117,23184752,40.69076,-73.95883
13118,23190292,40.77226,-73.95631
13119,23191484,40.68261,-73.95187
13120,23199948,40.74827,-73.98828
13121,23200628,40.8298,-73.93984
13122,23201228,40.73091,-74.00002
13123,23203149,40.69839,-73.92044
13124,23204924,40.68651,-73.96604
13125,23207975,40.70663,-73.89709
13126,23213107,40.74301,-73.8954
13127,23216381,40.72742,-73.95066
13128,23218579,40.72612,-73.95691
13129,23219361,40.59078,-74.07504
13130,23219659,40.70757,-73.95387
13131,23221495,40.7149,-73.80916
13132,23221581,40.64279,-74.00515
13133,23222680,40.76163,-73.97113
13134,23230395,40.74524,-73.8876
13135,23232087,40.83118,-73.94325
13136,23233925,40.77603,-73.95573
13137,23235101,40.68807,-73.93634
13138,23236828,40.83168,-73.91977
13139,23238781,40.6893,-73.94573
13140,23240738,40.77354,-73.82371
13141,23247351,40.6943,-73.93935
13142,23247442,40.63462,-74.08136
13143,23247514,40.68082,-73.92162
13144,23250710,40.72923,-73.98197
13145,23251395,40.70468,-73.92481
13146,23251417,40.77202,-73.91292
13147,23251775,40.71399,-73.95363
13148,23252265,40.739,-74.00115
13149,23252443,40.75377,-73.97223
13150,23253216,40.70991,-73.91832
13151,23254776,40.67294,-73.95943
13152,23254924,40.71483,-73.99287
13153,23255800,40.70794,-73.94532
13154,23256946,40.66179,-73.95879
13155,23258639,40.74482,-73.99882
13156,23258724,40.65774,-73.99927
13157,23262857,40.79701,-73.96933
13158,23268810,40.80541,-73.93658
13159,23269735,40.69158,-73.95958
13160,23270879,40.72291,-73.94781
13161,23271535,40.71097,-73.9533
13162,23271736,40.69061,-73.99264
13163,23273676,40.71913,-73.99835
13164,23273907,40.60434,-74.0169
13165,23274386,40.78785,-73.94249
13166,23274936,40.71395,-73.91373
13167,23275777,40.73082,-73.86796
13168,23277230,40.76646,-73.9676
13169,23285903,40.66459,-73.98553
13170,23287403,40.64397,-73.96907
13171,23289674,40.71703,-73.96509
13172,23290010,40.71225,-73.95757
13173,23290179,40.69029,-73.92277
13174,23292216,40.7196,-73.98133
13175,23292982,40.6858,-73.90734
13176,23301706,40.60444,-74.01725
13177,23302260,40.78648,-73.97923
13178,23304600,40.7623,-73.99096
13179,23307047,40.74121,-73.98139
13180,23307503,40.85655,-73.90377
13181,23308563,40.62422,-74.09316
13182,23310309,40.69907,-73.85161
13183,23311118,40.76165,-73.90839
13184,23311374,40.71794,-73.9595
13185,23312379,40.77839,-73.97613
13186,23319467,40.75363,-73.88151
13187,23320351,40.73739,-73.92397
13188,23322737,40.8347,-73.94487
13189,23324479,40.80497,-73.94952
13190,23325238,40.76155,-73.98687
13191,23327774,40.67104,-73.99362
13192,23329332,40.67833,-73.89338
13193,23329993,40.73307,-73.91995
13194,23334645,40.71331,-73.99015
13195,23335839,40.71707,-73.95982
13196,23336877,40.60809,-74.0727
13197,23339298,40.69374,-73.912
13198,23340718,40.68708,-73.91237
13199,23343836,40.73272,-73.91826
13200,23344008,40.73291,-73.9196
13201,23344293,40.66122,-73.88672
13202,23354284,40.71474,-73.95476
13203,23355035,40.7876,-73.94139
13204,23355382,40.75978,-73.97159
13205,23357738,40.73214,-73.98783
13206,23358593,40.68969,-73.96682
13207,23359277,40.67853,-73.88991
13208,23360409,40.68352,-73.92557
13209,23361038,40.72831,-73.98873
13210,23363336,40.7975,-73.93556
13211,23369253,40.75857,-73.89298
13212,23369528,40.68861,-73.92941
13213,23369859,40.67984,-73.84403
13214,23369991,40.81809,-73.94168
13215,23372015,40.83921,-73.93535
13216,23373453,40.71536,-73.94058
13217,23376196,40.68475,-73.92897
13218,23377781,40.83913,-73.9461
13219,23377961,40.61204,-73.95501
13220,23378281,40.63571,-73.92398
13221,23378815,40.65465,-73.96158
13222,23379996,40.71473,-73.99091
13223,23385746,40.82781,-73.94405
13224,23388053,40.728,-74.00265
13225,23393043,40.67237,-73.87651
13226,23394849,40.72107,-73.94316
13227,23402559,40.71925,-73.99301
13228,23412268,40.71124,-73.99456
13229,23413509,40.67985,-73.91061
13230,23416536,40.73925,-73.98084
13231,23429109,40.78654,-73.97663
13232,23432542,40.76305,-73.96704
13233,23433518,40.75522,-73.81259
13234,23433996,40.76451,-73.91182
13235,23434675,40.67988,-73.92229
13236,23435772,40.65281,-73.96581
13237,23435916,40.66022,-73.98581
13238,23436140,40.76525,-73.86715
13239,23436576,40.7551,-73.99363
13240,23437204,40.71971,-73.98761
13241,23437793,40.7605,-73.92795
13242,23438247,40.70488,-73.94101
13243,23439376,40.69799,-73.90509
13244,23439529,40.69704,-73.90576
13245,23449907,40.71708,-73.99908
13246,23450541,40.76677,-73.9171
13247,23450601,40.69012,-73.99221
13248,23451100,40.69431,-73.97063
13249,23451337,40.75988,-73.96115
13250,23452076,40.68464,-73.92268
13251,23454165,40.85197,-73.94074
13252,23454631,40.84305,-73.93877
13253,23456596,40.76314,-73.83
13254,23456621,40.67183,-73.78025
13255,23462813,40.65814,-73.97718
13256,23464662,40.67964,-73.90675
13257,23465208,40.68048,-73.90787
13258,23465498,40.67913,-73.90665
13259,23465912,40.57879,-74.11043
13260,23466594,40.75707,-73.81205
13261,23467126,40.67908,-73.96858
13262,23468785,40.74085,-74.00379
13263,23469535,40.843,-73.84806
13264,23469548,40.71655,-73.99042
13265,23470849,40.78046,-73.98818
13266,23470928,40.76431,-73.98859
13267,23476922,40.6878,-73.93915
13268,23478580,40.74265,-73.98066
13269,23479042,40.65891,-73.95887
13270,23480510,40.71779,-73.94632
13271,23481234,40.75703,-73.88368
13272,23482476,40.7046,-73.92198
13273,23483134,40.75251,-73.86401
13274,23483266,40.75312,-73.86479
13275,23483467,40.75295,-73.86465
13276,23483525,40.75287,-73.86435
13277,23483570,40.75144,-73.86418
13278,23484236,40.72528,-73.74738
13279,23485307,40.70234,-74.01047
13280,23485972,40.76398,-73.96581
13281,23486966,40.69861,-73.90728
13282,23487824,40.5788,-73.95719
13283,23488098,40.74505,-73.88148
13284,23495421,40.68936,-73.84114
13285,23496215,40.74633,-73.98694
13286,23497936,40.77255,-73.96323
13287,23500071,40.70333,-73.92933
13288,23502842,40.72205,-73.98132
13289,23505465,40.65683,-73.99959
13290,23505645,40.69987,-73.88952
13291,23508567,40.71515,-73.95252
13292,23513769,40.83452,-73.93143
13293,23514583,40.74057,-74.00263
13294,23514938,40.83593,-73.93004
13295,23514988,40.77388,-73.94913
13296,23520803,40.68084,-73.98964
13297,23521858,40.69126,-73.99288
13298,23523123,40.67594,-73.89365
13299,23525066,40.72062,-73.98425
13300,23527821,40.74756,-73.91222
13301,23528984,40.67716,-73.91418
13302,23529395,40.67707,-73.94834
13303,23536265,40.78167,-73.94734
13304,23537317,40.76179,-73.96199
13305,23538486,40.74891,-73.97887
13306,23538694,40.76452,-73.9874
13307,23538841,40.7648,-73.98879
13308,23539037,40.6439,-73.96866
13309,23540194,40.68832,-73.96366
13310,23541020,40.67295,-73.95883
13311,23541451,40.66072,-73.87638
13312,23544438,40.72434,-73.99532
13313,23545346,40.87993,-73.87195
13314,23545793,40.64715,-73.90447
13315,23546631,40.63457,-74.0325
13316,23548260,40.74248,-73.99568
13317,23549904,40.73709,-73.98027
13318,23556041,40.70923,-73.95205
13319,23559210,40.74688,-73.98701
13320,23560187,40.63255,-73.90742
13321,23561980,40.72822,-73.99239
13322,23565616,40.73182,-73.87579
13323,23565676,40.75654,-73.83146
13324,23566549,40.81061,-73.95125
13325,23568057,40.74253,-73.88962
13326,23572577,40.69322,-73.91268
13327,23573383,40.71452,-73.95451
13328,23575358,40.73629,-73.98753
13329,23580002,40.67656,-74.01656
13330,23582566,40.76509,-73.91026
13331,23582823,40.75524,-73.90768
13332,23583435,40.76044,-73.92955
13333,23584115,40.8232,-73.95463
13334,23584507,40.67563,-73.87866
13335,23593409,40.68221,-73.92614
13336,23593582,40.64105,-73.957
13337,23595013,40.77154,-73.95573
13338,23595420,40.71068,-73.96035
13339,23596665,40.66094,-73.94535
13340,23597076,40.87021,-73.86095
13341,23601676,40.76187,-73.92762
13342,23605182,40.76032,-73.95164
13343,23606468,40.71374,-73.98907
13344,23606605,40.73389,-74.00086
13345,23606804,40.68016,-73.91054
13346,23608665,40.68086,-73.9926
13347,23608727,40.80373,-73.93594
13348,23610064,40.72909,-73.98986
13349,23610557,40.70374,-73.92497
13350,23611312,40.7115,-73.9952
13351,23612284,40.69466,-73.97151
13352,23612681,40.76006,-73.9408
13353,23612811,40.86737,-73.89415
13354,23613576,40.67426,-73.87969
13355,23613688,40.83604,-73.93099
13356,23614417,40.68235,-73.96128
13357,23620728,40.69166,-73.90314
13358,23624930,40.6743,-73.78471
13359,23626799,40.80765,-73.95244
13360,23626886,40.7323,-73.99433
13361,23627524,40.78757,-73.95402
13362,23628745,40.80076,-73.96236
13363,23629364,40.75321,-73.97132
13364,23629960,40.7275,-74
13365,23631288,40.71967,-73.98311
13366,23631725,40.73917,-73.86362
13367,23632578,40.75129,-73.99561
13368,23632853,40.70984,-73.9433
13369,23634984,40.67799,-73.94222
13370,23635601,40.66798,-73.95528
13371,23636223,40.78353,-73.97802
13372,23642287,40.67186,-73.93684
13373,23643300,40.65609,-73.95781
13374,23644347,40.73726,-73.8632
13375,23648504,40.75173,-73.9727
13376,23649906,40.6845,-73.95804
13377,23650008,40.69266,-73.9399
13378,23650568,40.76324,-73.77111
13379,23651443,40.65923,-73.96031
13380,23652689,40.81798,-73.93956
13381,23654584,40.76534,-73.98701
13382,23660051,40.64318,-73.96835
13383,23662887,40.83711,-73.94438
13384,23664280,40.77113,-73.90459
13385,23664916,40.69011,-73.96999
13386,23666777,40.89873,-73.86449
13387,23667332,40.66561,-73.94156
13388,23668381,40.71813,-73.94931
13389,23668731,40.74805,-73.9868
13390,23668732,40.74677,-73.98698
13391,23668734,40.74796,-73.98814
13392,23668735,40.74731,-73.98821
13393,23668736,40.74636,-73.98681
13394,23668737,40.74793,-73.98834
13395,23668738,40.74826,-73.98873
13396,23668739,40.74825,-73.98853
13397,23668740,40.74657,-73.98691
13398,23668741,40.7474,-73.98685
13399,23668742,40.74649,-73.98723
13400,23668743,40.74796,-73.98788
13401,23668745,40.74653,-73.98717
13402,23668746,40.74706,-73.98689
13403,23668747,40.74643,-73.98729
13404,23668754,40.6701,-73.98151
13405,23668849,40.75869,-73.99068
13406,23669006,40.88316,-73.91151
13407,23669328,40.68754,-73.91411
13408,23670513,40.88455,-73.86587
13409,23671009,40.66094,-73.98652
13410,23681735,40.72619,-73.99019
13411,23683049,40.82733,-73.94937
13412,23683520,40.6832,-73.93469
13413,23683924,40.71353,-73.99925
13414,23684655,40.70741,-73.91421
13415,23684864,40.69392,-73.97114
13416,23684973,40.7368,-73.98518
13417,23686606,40.8067,-73.95621
13418,23687344,40.80554,-73.95586
13419,23690062,40.76502,-73.98702
13420,23691189,40.69475,-73.9405
13421,23691588,40.69312,-73.94073
13422,23692933,40.72884,-74.00285
13423,23696307,40.69219,-73.95851
13424,23696695,40.68486,-73.93822
13425,23700333,40.74995,-73.98602
13426,23702317,40.81304,-73.9456
13427,23702356,40.81274,-73.9455
13428,23703345,40.6663,-73.87448
13429,23709995,40.71735,-73.99956
13430,23710983,40.65626,-73.9577
13431,23712143,40.82434,-73.91377
13432,23713825,40.80386,-73.93618
13433,23714194,40.71908,-73.98379
13434,23714854,40.71262,-73.99592
13435,23718065,40.75373,-73.91902
13436,23719597,40.73294,-73.98847
13437,23723855,40.79114,-73.9671
13438,23725946,40.69404,-73.96233
13439,23727037,40.64174,-73.93193
13440,23727326,40.69589,-73.89572
13441,23727923,40.75569,-73.92175
13442,23728057,40.67363,-73.91385
13443,23728069,40.64448,-73.96397
13444,23729632,40.71166,-73.95955
13445,23733244,40.68965,-73.91648
13446,23741795,40.67774,-73.95742
13447,23743988,40.7943,-73.967
13448,23744762,40.83086,-73.92025
13449,23745442,40.7561,-73.80622
13450,23745732,40.73114,-73.98869
13451,23746579,40.71603,-73.95432
13452,23747164,40.75815,-73.92893
13453,23747957,40.80185,-73.94515
13454,23748601,40.68352,-73.92009
13455,23749162,40.74069,-74.00546
13456,23750601,40.68052,-73.92952
13457,23752247,40.7328,-74.00306
13458,23752922,40.71339,-73.94873
13459,23756498,40.64296,-73.95238
13460,23760168,40.68609,-73.90733
13461,23761645,40.89691,-73.85121
13462,23761707,40.83218,-73.91951
13463,23762605,40.80172,-73.96177
13464,23763367,40.77451,-73.92712
13465,23765706,40.75068,-73.99811
13466,23765937,40.71832,-73.96354
13467,23768711,40.75665,-73.83317
13468,23769218,40.75611,-73.83271
13469,23772252,40.71586,-73.94044
13470,23772767,40.71865,-73.94951
13471,23773431,40.69389,-73.93472
13472,23775392,40.67657,-73.96465
13473,23779181,40.79232,-73.94634
13474,23784498,40.68891,-73.93663
13475,23784779,40.71179,-73.99848
13476,23785875,40.85395,-73.93335
13477,23788475,40.76601,-73.98651
13478,23788708,40.76934,-73.98782
13479,23789480,40.64016,-73.94057
13480,23790556,40.73099,-73.98477
13481,23790744,40.80442,-73.95629
13482,23791349,40.68868,-73.90595
13483,23792606,40.72161,-73.94115
13484,23792656,40.65924,-73.94959
13485,23799904,40.76035,-73.82181
13486,23803334,40.71725,-73.95704
13487,23804783,40.83093,-73.94724
13488,23807257,40.80551,-73.94905
13489,23807600,40.75122,-73.87977
13490,23807689,40.72051,-73.98357
13491,23809758,40.70329,-73.92213
13492,23809978,40.68183,-74.00369
13493,23810398,40.67825,-73.94748
13494,23811416,40.76318,-73.98838
13495,23811541,40.76155,-73.98619
13496,23812583,40.76489,-73.98822
13497,23820164,40.68089,-73.91112
13498,23820465,40.75941,-73.92498
13499,23820538,40.71201,-73.95882
13500,23820909,40.71097,-73.95895
13501,23821848,40.72156,-73.96043
13502,23822397,40.70336,-73.91998
13503,23827905,40.79368,-73.96373
13504,23837898,40.69174,-73.95921
13505,23838063,40.69837,-73.93045
13506,23838400,40.7293,-73.98488
13507,23838734,40.80096,-73.9542
13508,23839013,40.61758,-74.09112
13509,23839200,40.66501,-73.98992
13510,23839890,40.8282,-73.94973
13511,23839939,40.73959,-74.00105
13512,23840030,40.75608,-73.90535
13513,23842204,40.67227,-73.95246
13514,23842721,40.68033,-73.94248
13515,23844034,40.73841,-73.88276
13516,23849343,40.74792,-73.97979
13517,23851659,40.80397,-73.95615
13518,23852718,40.71549,-73.95579
13519,23855867,40.73101,-73.97347
13520,23856563,40.74643,-73.94693
13521,23857107,40.71359,-74.01049
13522,23857631,40.69651,-73.9057
13523,23857837,40.69729,-73.90571
13524,23858270,40.62989,-74.02345
13525,23858353,40.68907,-73.92806
13526,23858901,40.70743,-73.9416
13527,23859194,40.79806,-73.97416
13528,23860219,40.72233,-73.99574
13529,23861367,40.68469,-73.90761
13530,23861801,40.68829,-73.93184
13531,23870798,40.71928,-73.98739
13532,23871290,40.66799,-73.98162
13533,23872299,40.75619,-73.80482
13534,23874025,40.70791,-74.00545
13535,23874196,40.76021,-73.9167
13536,23874777,40.70852,-74.0062
13537,23875745,40.71312,-73.9634
13538,23876337,40.70831,-74.00619
13539,23876348,40.67945,-73.90842
13540,23876355,40.76641,-73.9193
13541,23876927,40.7577,-73.91639
13542,23877625,40.68311,-73.93124
13543,23877781,40.67705,-73.99655
13544,23879156,40.67936,-73.9072
13545,23879304,40.85989,-73.91189
13546,23890947,40.802,-73.96605
13547,23893916,40.68229,-73.93261
13548,23894317,40.67638,-73.91106
13549,23894403,40.73417,-74.00604
13550,23900919,40.6478,-73.96831
13551,23900940,40.67581,-73.82304
13552,23901030,40.75316,-73.97163
13553,23901118,40.6736,-73.82092
13554,23901252,40.75307,-73.97162
13555,23901420,40.75226,-73.97356
13556,23901526,40.75293,-73.97315
13557,23901975,40.7464,-73.97987
13558,23902562,40.76396,-73.99185
13559,23902905,40.75693,-73.97078
13560,23903645,40.82718,-73.94883
13561,23903960,40.7612,-73.98886
13562,23905099,40.69506,-73.93556
13563,23906042,40.84857,-73.85976
13564,23913344,40.68782,-73.99111
13565,23917121,40.6824,-73.93045
13566,23917760,40.66162,-73.99129
13567,23921983,40.77193,-73.79966
13568,23922092,40.80016,-73.9383
13569,23922930,40.74309,-73.82472
13570,23924218,40.71449,-73.96265
13571,23925434,40.68994,-73.95783
13572,23926049,40.72977,-73.95125
13573,23926532,40.65381,-73.94893
13574,23926896,40.86816,-73.93131
13575,23932185,40.72029,-73.94
13576,23933041,40.7653,-73.98737
13577,23934000,40.64293,-73.96863
13578,23935141,40.64866,-73.96986
13579,23937672,40.67393,-73.82003
13580,23940102,40.77172,-73.95427
13581,23942226,40.70072,-73.91359
13582,23942859,40.75917,-73.95916
13583,23943070,40.68246,-73.94861
13584,23943948,40.7235,-73.98534
13585,23946148,40.66169,-73.9979
13586,23946427,40.62923,-73.95746
13587,23946641,40.77519,-73.95153
13588,23946797,40.80942,-73.93701
13589,23955348,40.72574,-73.98272
13590,23957942,40.69603,-73.92537
13591,23958542,40.63806,-73.90024
13592,23961249,40.66685,-73.93828
13593,23961333,40.67841,-73.94353
13594,23961376,40.72507,-73.9827
13595,23963981,40.63382,-73.90502
13596,23964318,40.76516,-73.95841
13597,23964830,40.78771,-73.95143
13598,23965460,40.86058,-73.9274
13599,23966710,40.76801,-73.92673
13600,23970993,40.80228,-73.96334
13601,23973305,40.77574,-73.94638
13602,23975246,40.70488,-73.94301
13603,23976566,40.65882,-73.7332
13604,23976700,40.71336,-73.99263
13605,23979650,40.70851,-74.0137
13606,23980622,40.81312,-73.95364
13607,23986569,40.81205,-73.95322
13608,23990829,40.81554,-73.94144
13609,23990868,40.69336,-73.94453
13610,23992091,40.6485,-73.95157
13611,23992731,40.70252,-73.91943
13612,23995936,40.74562,-73.98511
13613,23996479,40.63485,-74.08539
13614,23996716,40.72613,-74.00188
13615,23997663,40.69999,-73.92807
13616,23998608,40.57942,-74.15506
13617,24006208,40.71295,-73.82867
13618,24014159,40.63757,-73.89205
13619,24014307,40.83432,-73.94457
13620,24016962,40.58019,-73.95403
13621,24017521,40.8003,-73.93829
13622,24017674,40.70063,-73.92981
13623,24018753,40.67617,-73.96636
13624,24019172,40.64393,-74.09312
13625,24020883,40.58773,-73.81367
13626,24021725,40.72845,-73.97927
13627,24022413,40.65478,-73.95264
13628,24024322,40.73421,-73.87387
13629,24024456,40.73276,-73.87252
13630,24024496,40.79398,-73.9397
13631,24024721,40.67048,-73.77832
13632,24033132,40.69415,-73.96788
13633,24034429,40.72642,-73.98402
13634,24034853,40.69286,-73.93235
13635,24034953,40.68659,-73.97557
13636,24034969,40.79931,-73.94726
13637,24037479,40.72578,-73.98763
13638,24038323,40.70894,-73.94333
13639,24039069,40.77989,-73.95159
13640,24039582,40.68491,-73.93399
13641,24039926,40.75605,-73.99541
13642,24040279,40.70989,-73.96231
13643,24041042,40.71916,-74.00442
13644,24041631,40.6807,-73.92917
13645,24041916,40.77289,-73.91293
13646,24042332,40.69781,-73.92093
13647,24042606,40.69642,-73.9243
13648,24042844,40.80863,-73.92121
13649,24043603,40.68967,-73.9366
13650,24044039,40.743,-73.82335
13651,24044352,40.7637,-73.9268
13652,24046484,40.71168,-73.94058
13653,24056066,40.79094,-73.97459
13654,24057278,40.75671,-73.83337
13655,24057583,40.61804,-74.0861
13656,24060140,40.73048,-73.98269
13657,24062062,40.70057,-73.92385
13658,24065326,40.71607,-73.96365
13659,24065408,40.68503,-73.98232
13660,24066280,40.75465,-73.91357
13661,24075850,40.75866,-73.98032
13662,24077483,40.76499,-73.98888
13663,24077570,40.68149,-73.93449
13664,24078552,40.71754,-73.83367
13665,24078852,40.72925,-74.00042
13666,24080143,40.74648,-74.00266
13667,24080464,40.76692,-73.95298
13668,24082591,40.84634,-73.93861
13669,24083340,40.7193,-73.99782
13670,24085451,40.78723,-73.94956
13671,24086457,40.71841,-73.99753
13672,24086562,40.82356,-73.9401
13673,24086704,40.88004,-73.9
13674,24089034,40.68548,-73.93805
13675,24095408,40.71952,-73.94165
13676,24098320,40.69292,-73.94326
13677,24099108,40.66555,-73.95497
13678,24099296,40.74528,-73.97901
13679,24100492,40.74581,-73.9784
13680,24101160,40.74481,-73.97879
13681,24103428,40.68314,-73.92784
13682,24104871,40.83163,-73.94615
13683,24105640,40.8301,-73.94757
13684,24115364,40.81503,-73.94341
13685,24115562,40.86615,-73.84185
13686,24116050,40.70575,-73.92075
13687,24116969,40.71396,-73.99771
13688,24117055,40.66021,-73.73709
13689,24118031,40.81952,-73.92844
13690,24119086,40.79805,-73.93527
13691,24119876,40.59746,-73.79688
13692,24121036,40.67924,-73.9102
13693,24121842,40.67749,-73.91084
13694,24121885,40.7668,-73.954
13695,24122599,40.63966,-73.9716
13696,24122725,40.86286,-73.9024
13697,24122836,40.76562,-73.8299
13698,24129287,40.69384,-73.90674
13699,24131620,40.70745,-74.01521
13700,24131689,40.77799,-73.9782
13701,24131817,40.72256,-74.00018
13702,24133244,40.76657,-73.98514
13703,24135740,40.72468,-73.98996
13704,24136557,40.72677,-73.9911
13705,24136740,40.72601,-73.99086
13706,24139165,40.71032,-73.94806
13707,24140119,40.67344,-73.82096
13708,24149436,40.76726,-73.96333
13709,24153494,40.76956,-73.98804
13710,24154729,40.71426,-73.9369
13711,24156857,40.68669,-73.98498
13712,24157013,40.68123,-73.99424
13713,24158806,40.68215,-73.97002
13714,24158816,40.73233,-74.00244
13715,24160395,40.71189,-73.95355
13716,24162064,40.75359,-73.97028
13717,24162261,40.75436,-73.85696
13718,24162615,40.75722,-73.80595
13719,24162681,40.68374,-73.9456
13720,24164956,40.75523,-73.97104
13721,24166066,40.73354,-73.99982
13722,24169179,40.68853,-73.95982
13723,24171777,40.68159,-73.98075
13724,24177822,40.68811,-73.91219
13725,24178083,40.66179,-73.99062
13726,24178481,40.68524,-73.94427
13727,24179288,40.68994,-73.91371
13728,24179556,40.68951,-73.91405
13729,24181763,40.68168,-73.87882
13730,24181925,40.6856,-73.94388
13731,24182137,40.75383,-73.97278
13732,24184615,40.69461,-73.97225
13733,24186326,40.71085,-74.0158
13734,24186775,40.68225,-73.9188
